order_item_id,order_id,product_id,quantity,price,revenue
5891,ORD0001952,PROD00640,1,1812.72,1812.72
5892,ORD0001952,PROD00734,1,166.59,166.59
5893,ORD0001953,PROD00398,1,801.63,801.63
5894,ORD0001953,PROD00446,3,704.55,2113.6499999999996
5895,ORD0001953,PROD00636,1,942.27,942.27
5896,ORD0001953,PROD00200,1,1951.07,1951.07
5897,ORD0001954,PROD00770,2,1512.6,3025.2
5898,ORD0001955,PROD00242,1,1170.74,1170.74
5899,ORD0001955,PROD00402,3,1623.73,4871.1900000000005
5900,ORD0001955,PROD00127,4,292.4,1169.6
5901,ORD0001955,PROD00198,3,1700.0,5100.0
5902,ORD0001956,PROD00784,4,715.32,2861.28
5903,ORD0001956,PROD00463,4,211.34,845.36
5904,ORD0001956,PROD00677,1,460.66,460.66
5905,ORD0001957,PROD00598,3,287.64,862.92
5906,ORD0001957,PROD00206,4,215.8,863.2
5907,ORD0001957,PROD00381,4,1984.0,7936.0
5908,ORD0001958,PROD00619,1,317.08,317.08
5909,ORD0001958,PROD00078,4,1854.61,7418.44
5910,ORD0001958,PROD00229,3,746.86,2240.58
5911,ORD0001959,PROD00283,2,870.31,1740.62
5912,ORD0001959,PROD00408,3,1985.95,5957.85
5913,ORD0001959,PROD00198,1,1700.0,1700.0
5914,ORD0001959,PROD00423,4,258.76,1035.04
5915,ORD0001960,PROD00618,4,1915.24,7660.96
5916,ORD0001960,PROD00734,1,166.59,166.59
5917,ORD0001960,PROD00412,1,1578.0,1578.0
5918,ORD0001961,PROD00311,2,1891.15,3782.3
5919,ORD0001962,PROD00729,4,1365.42,5461.68
5920,ORD0001962,PROD00173,3,1780.25,5340.75
5921,ORD0001962,PROD00630,2,1734.54,3469.08
5922,ORD0001962,PROD00537,1,1236.53,1236.53
5923,ORD0001963,PROD00262,2,920.4,1840.8
5924,ORD0001963,PROD00627,2,1350.09,2700.18
5925,ORD0001963,PROD00774,3,1052.06,3156.18
5926,ORD0001964,PROD00605,2,423.33,846.66
5927,ORD0001964,PROD00777,4,239.59,958.36
5928,ORD0001964,PROD00104,3,1207.15,3621.4500000000003
5929,ORD0001964,PROD00519,1,1492.61,1492.61
5930,ORD0001964,PROD00733,3,737.5,2212.5
5931,ORD0001965,PROD00710,3,960.05,2880.1499999999996
5932,ORD0001965,PROD00745,1,1252.34,1252.34
5933,ORD0001966,PROD00146,4,614.0,2456.0
5934,ORD0001966,PROD00192,3,339.67,1019.01
5935,ORD0001967,PROD00222,4,1379.52,5518.08
5936,ORD0001968,PROD00243,2,18.17,36.34
5937,ORD0001968,PROD00094,4,1929.96,7719.84
5938,ORD0001968,PROD00799,2,1639.43,3278.86
5939,ORD0001969,PROD00615,3,1312.87,3938.6099999999997
5940,ORD0001969,PROD00131,3,848.83,2546.4900000000002
5941,ORD0001970,PROD00717,4,690.44,2761.76
5942,ORD0001970,PROD00226,4,932.14,3728.56
5943,ORD0001970,PROD00341,4,301.64,1206.56
5944,ORD0001971,PROD00748,4,1404.45,5617.8
5945,ORD0001972,PROD00219,1,350.49,350.49
5946,ORD0001973,PROD00361,4,500.75,2003.0
5947,ORD0001973,PROD00515,1,1783.85,1783.85
5948,ORD0001973,PROD00557,1,1409.7,1409.7
5949,ORD0001973,PROD00152,2,1636.08,3272.16
5950,ORD0001974,PROD00448,3,1706.78,5120.34
5951,ORD0001974,PROD00641,4,1245.35,4981.4
5952,ORD0001974,PROD00213,3,898.86,2696.58
5953,ORD0001975,PROD00510,1,557.02,557.02
5954,ORD0001975,PROD00105,4,1611.39,6445.56
5955,ORD0001976,PROD00261,3,100.66,301.98
5956,ORD0001976,PROD00142,1,1537.78,1537.78
5957,ORD0001976,PROD00134,3,172.49,517.47
5958,ORD0001976,PROD00095,2,798.49,1596.98
5959,ORD0001977,PROD00229,1,746.86,746.86
5960,ORD0001977,PROD00241,1,924.73,924.73
5961,ORD0001978,PROD00213,3,898.86,2696.58
5962,ORD0001978,PROD00444,4,242.85,971.4
5963,ORD0001979,PROD00234,3,602.23,1806.69
5964,ORD0001979,PROD00409,4,982.88,3931.52
5965,ORD0001980,PROD00149,4,1245.49,4981.96
5966,ORD0001980,PROD00320,4,1559.72,6238.88
5967,ORD0001980,PROD00751,3,1109.81,3329.43
5968,ORD0001980,PROD00202,1,1415.92,1415.92
5969,ORD0001981,PROD00440,1,1939.35,1939.35
5970,ORD0001981,PROD00619,3,317.08,951.24
5971,ORD0001981,PROD00562,1,984.31,984.31
5972,ORD0001982,PROD00134,1,172.49,172.49
5973,ORD0001982,PROD00164,4,928.49,3713.96
5974,ORD0001982,PROD00785,2,1782.36,3564.72
5975,ORD0001982,PROD00032,1,272.55,272.55
5976,ORD0001983,PROD00738,3,1180.39,3541.17
5977,ORD0001983,PROD00339,4,1506.16,6024.64
5978,ORD0001983,PROD00189,2,1592.81,3185.62
5979,ORD0001983,PROD00185,1,970.92,970.92
5980,ORD0001983,PROD00387,3,607.52,1822.56
5981,ORD0001984,PROD00564,2,669.31,1338.62
5982,ORD0001985,PROD00318,1,1634.61,1634.61
5983,ORD0001985,PROD00689,4,1304.95,5219.8
5984,ORD0001985,PROD00444,2,242.85,485.7
5985,ORD0001986,PROD00690,3,81.77,245.31
5986,ORD0001986,PROD00056,1,639.42,639.42
5987,ORD0001986,PROD00680,1,244.57,244.57
5988,ORD0001987,PROD00043,2,1599.43,3198.86
5989,ORD0001988,PROD00349,2,1577.77,3155.54
5990,ORD0001988,PROD00442,4,1396.38,5585.52
5991,ORD0001988,PROD00709,3,940.41,2821.23
5992,ORD0001989,PROD00492,1,660.53,660.53
5993,ORD0001989,PROD00230,4,818.72,3274.88
5994,ORD0001989,PROD00420,2,1167.24,2334.48
5995,ORD0001989,PROD00377,2,1133.16,2266.32
5996,ORD0001990,PROD00748,4,1404.45,5617.8
5997,ORD0001990,PROD00664,1,1907.36,1907.36
5998,ORD0001991,PROD00746,1,1191.61,1191.61
5999,ORD0001991,PROD00589,2,717.45,1434.9
6000,ORD0001991,PROD00582,3,1925.03,5775.09
6001,ORD0001991,PROD00214,2,1404.64,2809.28
6002,ORD0001992,PROD00687,1,266.26,266.26
6003,ORD0001992,PROD00382,1,1786.54,1786.54
6004,ORD0001992,PROD00556,1,12.01,12.01
6005,ORD0001992,PROD00725,2,331.25,662.5
6006,ORD0001992,PROD00636,2,942.27,1884.54
6007,ORD0001993,PROD00412,3,1578.0,4734.0
6008,ORD0001994,PROD00108,3,1008.7,3026.1000000000004
6009,ORD0001994,PROD00283,4,870.31,3481.24
6010,ORD0001994,PROD00384,2,895.6,1791.2
6011,ORD0001994,PROD00477,3,1942.5,5827.5
6012,ORD0001995,PROD00363,1,916.78,916.78
6013,ORD0001995,PROD00365,1,414.73,414.73
6014,ORD0001995,PROD00643,4,874.09,3496.36
6015,ORD0001996,PROD00501,1,1484.92,1484.92
6016,ORD0001996,PROD00178,3,1904.18,5712.54
6017,ORD0001996,PROD00706,4,1464.75,5859.0
6018,ORD0001997,PROD00735,3,1693.1,5079.299999999999
6019,ORD0001997,PROD00680,1,244.57,244.57
6020,ORD0001997,PROD00655,3,1190.25,3570.75
6021,ORD0001998,PROD00175,2,1786.04,3572.08
6022,ORD0001999,PROD00029,1,758.49,758.49
6023,ORD0002000,PROD00521,2,1638.38,3276.76
6024,ORD0002000,PROD00385,1,1863.43,1863.43
6025,ORD0002000,PROD00749,1,1708.62,1708.62
6026,ORD0002000,PROD00119,4,337.4,1349.6
6027,ORD0002001,PROD00400,2,1603.31,3206.62
6028,ORD0002001,PROD00036,2,1920.6,3841.2
6029,ORD0002001,PROD00391,1,642.51,642.51
6030,ORD0002002,PROD00341,3,301.64,904.92
6031,ORD0002002,PROD00031,1,1510.75,1510.75
6032,ORD0002003,PROD00679,1,503.49,503.49
6033,ORD0002003,PROD00716,4,131.33,525.32
6034,ORD0002003,PROD00633,2,1325.04,2650.08
6035,ORD0002003,PROD00304,4,769.68,3078.72
6036,ORD0002004,PROD00396,2,1095.22,2190.44
6037,ORD0002004,PROD00661,3,271.27,813.81
6038,ORD0002005,PROD00699,1,1258.78,1258.78
6039,ORD0002005,PROD00771,3,1489.07,4467.21
6040,ORD0002006,PROD00463,4,211.34,845.36
6041,ORD0002006,PROD00145,1,364.83,364.83
6042,ORD0002006,PROD00038,3,572.28,1716.84
6043,ORD0002007,PROD00425,1,11.09,11.09
6044,ORD0002007,PROD00449,4,1059.12,4236.48
6045,ORD0002008,PROD00178,4,1904.18,7616.72
6046,ORD0002008,PROD00063,4,1266.76,5067.04
6047,ORD0002008,PROD00604,4,529.31,2117.24
6048,ORD0002008,PROD00080,1,582.35,582.35
6049,ORD0002009,PROD00723,3,1956.75,5870.25
6050,ORD0002009,PROD00789,4,1518.53,6074.12
6051,ORD0002010,PROD00367,1,1969.0,1969.0
6052,ORD0002010,PROD00400,3,1603.31,4809.93
6053,ORD0002010,PROD00226,3,932.14,2796.42
6054,ORD0002011,PROD00668,1,1432.63,1432.63
6055,ORD0002011,PROD00142,4,1537.78,6151.12
6056,ORD0002011,PROD00752,1,955.37,955.37
6057,ORD0002011,PROD00352,1,284.99,284.99
6058,ORD0002012,PROD00136,4,929.45,3717.8
6059,ORD0002013,PROD00003,3,144.96,434.88
6060,ORD0002013,PROD00677,3,460.66,1381.98
6061,ORD0002014,PROD00633,4,1325.04,5300.16
6062,ORD0002014,PROD00052,4,1837.58,7350.32
6063,ORD0002014,PROD00679,1,503.49,503.49
6064,ORD0002014,PROD00139,3,293.98,881.94
6065,ORD0002015,PROD00296,1,391.67,391.67
6066,ORD0002015,PROD00491,4,1187.03,4748.12
6067,ORD0002016,PROD00171,3,982.52,2947.56
6068,ORD0002016,PROD00694,2,863.99,1727.98
6069,ORD0002017,PROD00024,1,166.57,166.57
6070,ORD0002017,PROD00125,3,439.54,1318.6200000000001
6071,ORD0002017,PROD00639,3,1994.29,5982.87
6072,ORD0002018,PROD00257,2,1585.24,3170.48
6073,ORD0002018,PROD00400,3,1603.31,4809.93
6074,ORD0002018,PROD00264,4,489.08,1956.32
6075,ORD0002018,PROD00451,3,698.43,2095.29
6076,ORD0002018,PROD00503,3,452.96,1358.8799999999999
6077,ORD0002019,PROD00187,4,1568.99,6275.96
6078,ORD0002019,PROD00563,4,698.87,2795.48
6079,ORD0002020,PROD00527,3,1443.13,4329.39
6080,ORD0002021,PROD00210,1,1723.99,1723.99
6081,ORD0002022,PROD00173,3,1780.25,5340.75
6082,ORD0002022,PROD00571,2,859.39,1718.78
6083,ORD0002022,PROD00369,3,1850.78,5552.34
6084,ORD0002023,PROD00182,4,865.1,3460.4
6085,ORD0002023,PROD00431,4,1243.62,4974.48
6086,ORD0002023,PROD00562,2,984.31,1968.62
6087,ORD0002023,PROD00698,3,773.39,2320.17
6088,ORD0002024,PROD00373,1,1087.95,1087.95
6089,ORD0002024,PROD00140,4,1014.29,4057.16
6090,ORD0002024,PROD00249,3,1351.26,4053.7799999999997
6091,ORD0002025,PROD00385,3,1863.43,5590.29
6092,ORD0002025,PROD00379,2,1628.8,3257.6
6093,ORD0002025,PROD00453,3,1195.68,3587.04
6094,ORD0002025,PROD00329,1,85.36,85.36
6095,ORD0002026,PROD00648,4,166.68,666.72
6096,ORD0002026,PROD00417,3,548.32,1644.96
6097,ORD0002026,PROD00139,2,293.98,587.96
6098,ORD0002026,PROD00567,4,812.65,3250.6
6099,ORD0002027,PROD00205,2,1693.43,3386.86
6100,ORD0002028,PROD00668,4,1432.63,5730.52
6101,ORD0002029,PROD00163,1,892.49,892.49
6102,ORD0002029,PROD00079,2,711.65,1423.3
6103,ORD0002029,PROD00251,3,1994.0,5982.0
6104,ORD0002029,PROD00637,3,844.87,2534.61
6105,ORD0002030,PROD00121,3,744.68,2234.04
6106,ORD0002030,PROD00714,3,625.16,1875.48
6107,ORD0002030,PROD00423,3,258.76,776.28
6108,ORD0002031,PROD00138,3,1610.07,4830.21
6109,ORD0002031,PROD00136,3,929.45,2788.3500000000004
6110,ORD0002031,PROD00382,3,1786.54,5359.62
6111,ORD0002031,PROD00354,3,372.96,1118.8799999999999
6112,ORD0002031,PROD00344,2,371.35,742.7
6113,ORD0002032,PROD00090,3,1756.8,5270.4
6114,ORD0002033,PROD00014,2,290.14,580.28
6115,ORD0002033,PROD00451,4,698.43,2793.72
6116,ORD0002033,PROD00759,4,1318.82,5275.28
6117,ORD0002033,PROD00578,4,42.27,169.08
6118,ORD0002034,PROD00021,3,745.79,2237.37
6119,ORD0002034,PROD00008,1,1318.63,1318.63
6120,ORD0002034,PROD00071,3,413.1,1239.3000000000002
6121,ORD0002035,PROD00176,2,960.32,1920.64
6122,ORD0002035,PROD00434,4,1512.97,6051.88
6123,ORD0002036,PROD00715,1,1838.47,1838.47
6124,ORD0002036,PROD00367,1,1969.0,1969.0
6125,ORD0002036,PROD00115,1,229.1,229.1
6126,ORD0002036,PROD00146,1,614.0,614.0
6127,ORD0002037,PROD00758,4,330.92,1323.68
6128,ORD0002037,PROD00403,3,50.81,152.43
6129,ORD0002037,PROD00708,3,252.23,756.6899999999999
6130,ORD0002037,PROD00348,2,1823.8,3647.6
6131,ORD0002038,PROD00727,1,586.8,586.8
6132,ORD0002038,PROD00706,2,1464.75,2929.5
6133,ORD0002038,PROD00236,4,1153.15,4612.6
6134,ORD0002038,PROD00325,4,1387.43,5549.72
6135,ORD0002038,PROD00126,2,1402.96,2805.92
6136,ORD0002039,PROD00065,1,486.57,486.57
6137,ORD0002039,PROD00649,3,694.42,2083.2599999999998
6138,ORD0002039,PROD00669,2,703.96,1407.92
6139,ORD0002040,PROD00146,2,614.0,1228.0
6140,ORD0002040,PROD00201,3,828.74,2486.2200000000003
6141,ORD0002040,PROD00233,2,1128.44,2256.88
6142,ORD0002040,PROD00674,4,142.04,568.16
6143,ORD0002041,PROD00283,4,870.31,3481.24
6144,ORD0002041,PROD00453,2,1195.68,2391.36
6145,ORD0002042,PROD00481,3,515.25,1545.75
6146,ORD0002042,PROD00496,2,85.78,171.56
6147,ORD0002043,PROD00195,1,381.05,381.05
6148,ORD0002043,PROD00296,2,391.67,783.34
6149,ORD0002043,PROD00328,2,58.28,116.56
6150,ORD0002043,PROD00286,4,1083.74,4334.96
6151,ORD0002043,PROD00777,3,239.59,718.77
6152,ORD0002044,PROD00705,2,1930.03,3860.06
6153,ORD0002045,PROD00102,3,1439.7,4319.1
6154,ORD0002045,PROD00079,1,711.65,711.65
6155,ORD0002045,PROD00661,4,271.27,1085.08
6156,ORD0002046,PROD00450,3,1360.91,4082.7300000000005
6157,ORD0002046,PROD00477,4,1942.5,7770.0
6158,ORD0002046,PROD00181,2,786.71,1573.42
6159,ORD0002047,PROD00455,1,1761.12,1761.12
6160,ORD0002048,PROD00445,3,588.15,1764.4499999999998
6161,ORD0002048,PROD00555,3,1283.4,3850.2000000000003
6162,ORD0002048,PROD00546,4,1361.21,5444.84
6163,ORD0002048,PROD00144,2,41.13,82.26
6164,ORD0002049,PROD00727,2,586.8,1173.6
6165,ORD0002050,PROD00100,2,1076.7,2153.4
6166,ORD0002050,PROD00442,1,1396.38,1396.38
6167,ORD0002051,PROD00691,3,135.79,407.37
6168,ORD0002051,PROD00569,2,1872.39,3744.78
6169,ORD0002051,PROD00350,3,591.49,1774.47
6170,ORD0002051,PROD00336,1,334.48,334.48
6171,ORD0002052,PROD00123,4,585.85,2343.4
6172,ORD0002052,PROD00731,3,294.71,884.1299999999999
6173,ORD0002052,PROD00326,1,1044.06,1044.06
6174,ORD0002052,PROD00714,1,625.16,625.16
6175,ORD0002052,PROD00621,1,1534.41,1534.41
6176,ORD0002053,PROD00250,2,1649.59,3299.18
6177,ORD0002054,PROD00645,1,926.13,926.13
6178,ORD0002054,PROD00055,1,320.37,320.37
6179,ORD0002054,PROD00613,1,1632.34,1632.34
6180,ORD0002054,PROD00497,2,47.73,95.46
6181,ORD0002055,PROD00714,4,625.16,2500.64
6182,ORD0002055,PROD00394,4,924.35,3697.4
6183,ORD0002055,PROD00134,2,172.49,344.98
6184,ORD0002056,PROD00684,2,1956.39,3912.78
6185,ORD0002056,PROD00040,1,292.24,292.24
6186,ORD0002056,PROD00353,4,1885.13,7540.52
6187,ORD0002056,PROD00197,3,527.17,1581.5099999999998
6188,ORD0002057,PROD00505,4,1903.56,7614.24
6189,ORD0002057,PROD00207,4,232.49,929.96
6190,ORD0002057,PROD00193,2,1645.97,3291.94
6191,ORD0002057,PROD00692,1,595.99,595.99
6192,ORD0002058,PROD00373,2,1087.95,2175.9
6193,ORD0002058,PROD00511,4,1220.65,4882.6
6194,ORD0002058,PROD00076,1,830.5,830.5
6195,ORD0002058,PROD00443,2,1005.12,2010.24
6196,ORD0002058,PROD00633,3,1325.04,3975.12
6197,ORD0002059,PROD00654,2,1019.86,2039.72
6198,ORD0002060,PROD00125,4,439.54,1758.16
6199,ORD0002060,PROD00147,1,1852.29,1852.29
6200,ORD0002060,PROD00438,3,1253.6,3760.7999999999997
6201,ORD0002061,PROD00528,3,1569.57,4708.71
6202,ORD0002061,PROD00364,3,1464.38,4393.14
6203,ORD0002061,PROD00479,4,438.84,1755.36
6204,ORD0002061,PROD00229,1,746.86,746.86
6205,ORD0002061,PROD00160,3,950.85,2852.55
6206,ORD0002062,PROD00001,3,1480.04,4440.12
6207,ORD0002062,PROD00431,3,1243.62,3730.8599999999997
6208,ORD0002063,PROD00672,2,791.28,1582.56
6209,ORD0002063,PROD00532,1,527.08,527.08
6210,ORD0002063,PROD00088,3,1422.51,4267.53
6211,ORD0002063,PROD00293,2,1078.72,2157.44
6212,ORD0002064,PROD00143,3,933.58,2800.7400000000002
6213,ORD0002065,PROD00772,3,1047.97,3143.91
6214,ORD0002065,PROD00147,1,1852.29,1852.29
6215,ORD0002065,PROD00550,1,881.92,881.92
6216,ORD0002065,PROD00125,4,439.54,1758.16
6217,ORD0002065,PROD00148,2,504.84,1009.68
6218,ORD0002066,PROD00055,4,320.37,1281.48
6219,ORD0002066,PROD00750,4,104.55,418.2
6220,ORD0002066,PROD00199,3,1836.8,5510.4
6221,ORD0002066,PROD00348,3,1823.8,5471.4
6222,ORD0002067,PROD00169,2,1135.06,2270.12
6223,ORD0002067,PROD00609,4,1552.79,6211.16
6224,ORD0002067,PROD00560,4,676.23,2704.92
6225,ORD0002067,PROD00072,4,1358.73,5434.92
6226,ORD0002067,PROD00142,1,1537.78,1537.78
6227,ORD0002068,PROD00375,3,1087.2,3261.6000000000004
6228,ORD0002069,PROD00305,1,546.48,546.48
6229,ORD0002069,PROD00435,2,1290.53,2581.06
6230,ORD0002069,PROD00400,1,1603.31,1603.31
6231,ORD0002069,PROD00123,4,585.85,2343.4
6232,ORD0002070,PROD00641,4,1245.35,4981.4
6233,ORD0002070,PROD00106,3,102.82,308.46
6234,ORD0002070,PROD00366,2,1785.29,3570.58
6235,ORD0002070,PROD00622,2,16.15,32.3
6236,ORD0002071,PROD00364,2,1464.38,2928.76
6237,ORD0002071,PROD00503,3,452.96,1358.8799999999999
6238,ORD0002072,PROD00780,3,1473.87,4421.61
6239,ORD0002072,PROD00220,2,953.77,1907.54
6240,ORD0002073,PROD00534,3,964.9,2894.7
6241,ORD0002073,PROD00459,1,1163.28,1163.28
6242,ORD0002073,PROD00045,3,1274.38,3823.1400000000003
6243,ORD0002073,PROD00551,1,1266.26,1266.26
6244,ORD0002074,PROD00492,4,660.53,2642.12
6245,ORD0002074,PROD00759,4,1318.82,5275.28
6246,ORD0002075,PROD00627,1,1350.09,1350.09
6247,ORD0002075,PROD00449,2,1059.12,2118.24
6248,ORD0002075,PROD00417,1,548.32,548.32
6249,ORD0002075,PROD00426,3,887.37,2662.11
6250,ORD0002075,PROD00353,3,1885.13,5655.39
6251,ORD0002076,PROD00239,4,1636.09,6544.36
6252,ORD0002076,PROD00146,4,614.0,2456.0
6253,ORD0002076,PROD00331,4,1418.17,5672.68
6254,ORD0002076,PROD00341,2,301.64,603.28
6255,ORD0002077,PROD00780,1,1473.87,1473.87
6256,ORD0002077,PROD00433,1,226.04,226.04
6257,ORD0002077,PROD00557,4,1409.7,5638.8
6258,ORD0002077,PROD00562,1,984.31,984.31
6259,ORD0002077,PROD00582,3,1925.03,5775.09
6260,ORD0002078,PROD00583,3,1087.67,3263.01
6261,ORD0002078,PROD00046,3,1188.06,3564.18
6262,ORD0002078,PROD00120,2,1865.21,3730.42
6263,ORD0002078,PROD00583,3,1087.67,3263.01
6264,ORD0002079,PROD00623,3,526.42,1579.2599999999998
6265,ORD0002079,PROD00435,1,1290.53,1290.53
6266,ORD0002079,PROD00580,3,807.33,2421.9900000000002
6267,ORD0002079,PROD00673,3,1836.0,5508.0
6268,ORD0002080,PROD00305,2,546.48,1092.96
6269,ORD0002080,PROD00682,4,1965.25,7861.0
6270,ORD0002080,PROD00130,4,1919.48,7677.92
6271,ORD0002080,PROD00492,2,660.53,1321.06
6272,ORD0002081,PROD00229,4,746.86,2987.44
6273,ORD0002081,PROD00645,2,926.13,1852.26
6274,ORD0002081,PROD00379,4,1628.8,6515.2
6275,ORD0002082,PROD00133,1,64.77,64.77
6276,ORD0002082,PROD00223,4,630.52,2522.08
6277,ORD0002082,PROD00437,3,1219.21,3657.63
6278,ORD0002082,PROD00240,4,165.31,661.24
6279,ORD0002083,PROD00323,3,1333.91,4001.7300000000005
6280,ORD0002083,PROD00394,3,924.35,2773.05
6281,ORD0002083,PROD00663,4,38.29,153.16
6282,ORD0002083,PROD00241,4,924.73,3698.92
6283,ORD0002083,PROD00420,2,1167.24,2334.48
6284,ORD0002084,PROD00594,1,612.11,612.11
6285,ORD0002084,PROD00037,1,1270.61,1270.61
6286,ORD0002085,PROD00463,4,211.34,845.36
6287,ORD0002085,PROD00183,1,1345.68,1345.68
6288,ORD0002085,PROD00311,1,1891.15,1891.15
6289,ORD0002085,PROD00115,1,229.1,229.1
6290,ORD0002086,PROD00120,3,1865.21,5595.63
6291,ORD0002087,PROD00124,1,1157.21,1157.21
6292,ORD0002087,PROD00635,2,330.84,661.68
6293,ORD0002088,PROD00332,2,954.38,1908.76
6294,ORD0002089,PROD00640,3,1812.72,5438.16
6295,ORD0002089,PROD00531,1,14.37,14.37
6296,ORD0002089,PROD00520,3,1611.99,4835.97
6297,ORD0002090,PROD00101,2,226.81,453.62
6298,ORD0002090,PROD00382,4,1786.54,7146.16
6299,ORD0002090,PROD00567,1,812.65,812.65
6300,ORD0002090,PROD00684,3,1956.39,5869.17
6301,ORD0002090,PROD00797,2,1180.08,2360.16
6302,ORD0002091,PROD00067,1,1218.07,1218.07
6303,ORD0002091,PROD00505,4,1903.56,7614.24
6304,ORD0002092,PROD00077,4,30.28,121.12
6305,ORD0002092,PROD00289,2,142.2,284.4
6306,ORD0002092,PROD00183,2,1345.68,2691.36
6307,ORD0002092,PROD00406,4,900.44,3601.76
6308,ORD0002092,PROD00458,1,1935.14,1935.14
6309,ORD0002093,PROD00041,2,1170.8,2341.6
6310,ORD0002094,PROD00254,1,634.39,634.39
6311,ORD0002094,PROD00193,3,1645.97,4937.91
6312,ORD0002094,PROD00772,4,1047.97,4191.88
6313,ORD0002094,PROD00581,2,1527.44,3054.88
6314,ORD0002095,PROD00709,1,940.41,940.41
6315,ORD0002095,PROD00710,4,960.05,3840.2
6316,ORD0002095,PROD00477,3,1942.5,5827.5
6317,ORD0002096,PROD00792,4,1288.98,5155.92
6318,ORD0002096,PROD00575,4,287.1,1148.4
6319,ORD0002096,PROD00708,4,252.23,1008.92
6320,ORD0002096,PROD00037,4,1270.61,5082.44
6321,ORD0002096,PROD00363,1,916.78,916.78
6322,ORD0002097,PROD00300,1,651.78,651.78
6323,ORD0002097,PROD00706,1,1464.75,1464.75
6324,ORD0002097,PROD00214,4,1404.64,5618.56
6325,ORD0002097,PROD00634,2,1999.37,3998.74
6326,ORD0002097,PROD00457,1,415.1,415.1
6327,ORD0002098,PROD00554,2,810.61,1621.22
6328,ORD0002098,PROD00163,4,892.49,3569.96
6329,ORD0002098,PROD00194,2,727.51,1455.02
6330,ORD0002099,PROD00202,4,1415.92,5663.68
6331,ORD0002099,PROD00678,4,1617.49,6469.96
6332,ORD0002099,PROD00628,1,1341.47,1341.47
6333,ORD0002100,PROD00222,4,1379.52,5518.08
6334,ORD0002100,PROD00677,1,460.66,460.66
6335,ORD0002100,PROD00319,2,573.08,1146.16
6336,ORD0002100,PROD00028,4,1419.19,5676.76
6337,ORD0002101,PROD00549,4,678.17,2712.68
6338,ORD0002102,PROD00585,4,1560.44,6241.76
6339,ORD0002103,PROD00374,2,1345.75,2691.5
6340,ORD0002103,PROD00542,1,1674.96,1674.96
6341,ORD0002103,PROD00742,4,729.16,2916.64
6342,ORD0002104,PROD00098,2,858.36,1716.72
6343,ORD0002104,PROD00765,3,382.42,1147.26
6344,ORD0002104,PROD00211,2,679.7,1359.4
6345,ORD0002104,PROD00727,3,586.8,1760.3999999999999
6346,ORD0002105,PROD00769,1,1245.17,1245.17
6347,ORD0002105,PROD00273,4,126.23,504.92
6348,ORD0002105,PROD00097,3,565.29,1695.87
6349,ORD0002105,PROD00564,4,669.31,2677.24
6350,ORD0002106,PROD00486,4,1709.46,6837.84
6351,ORD0002106,PROD00379,3,1628.8,4886.4
6352,ORD0002107,PROD00533,1,1523.32,1523.32
6353,ORD0002107,PROD00344,1,371.35,371.35
6354,ORD0002107,PROD00094,4,1929.96,7719.84
6355,ORD0002107,PROD00709,3,940.41,2821.23
6356,ORD0002107,PROD00504,3,588.06,1764.1799999999998
6357,ORD0002108,PROD00424,1,1636.1,1636.1
6358,ORD0002109,PROD00752,2,955.37,1910.74
6359,ORD0002109,PROD00748,4,1404.45,5617.8
6360,ORD0002109,PROD00467,4,764.81,3059.24
6361,ORD0002109,PROD00644,3,438.37,1315.1100000000001
6362,ORD0002110,PROD00089,3,728.8,2186.3999999999996
6363,ORD0002110,PROD00068,4,270.02,1080.08
6364,ORD0002110,PROD00258,1,652.66,652.66
6365,ORD0002111,PROD00243,4,18.17,72.68
6366,ORD0002111,PROD00620,1,892.73,892.73
6367,ORD0002111,PROD00539,1,1370.21,1370.21
6368,ORD0002111,PROD00363,1,916.78,916.78
6369,ORD0002112,PROD00142,4,1537.78,6151.12
6370,ORD0002112,PROD00572,3,758.65,2275.95
6371,ORD0002112,PROD00434,1,1512.97,1512.97
6372,ORD0002112,PROD00478,3,633.61,1900.83
6373,ORD0002112,PROD00243,1,18.17,18.17
6374,ORD0002113,PROD00375,4,1087.2,4348.8
6375,ORD0002113,PROD00601,2,1126.44,2252.88
6376,ORD0002113,PROD00108,1,1008.7,1008.7
6377,ORD0002114,PROD00610,4,1531.13,6124.52
6378,ORD0002114,PROD00330,4,1906.56,7626.24
6379,ORD0002115,PROD00001,4,1480.04,5920.16
6380,ORD0002115,PROD00390,3,1416.97,4250.91
6381,ORD0002115,PROD00163,1,892.49,892.49
6382,ORD0002116,PROD00436,2,80.04,160.08
6383,ORD0002117,PROD00756,4,918.51,3674.04
6384,ORD0002117,PROD00405,2,1804.16,3608.32
6385,ORD0002117,PROD00773,1,324.07,324.07
6386,ORD0002117,PROD00379,1,1628.8,1628.8
6387,ORD0002117,PROD00779,3,1043.42,3130.26
6388,ORD0002118,PROD00379,1,1628.8,1628.8
6389,ORD0002119,PROD00679,2,503.49,1006.98
6390,ORD0002119,PROD00019,3,950.18,2850.54
6391,ORD0002119,PROD00207,3,232.49,697.47
6392,ORD0002119,PROD00491,3,1187.03,3561.09
6393,ORD0002119,PROD00131,4,848.83,3395.32
6394,ORD0002120,PROD00425,3,11.09,33.269999999999996
6395,ORD0002120,PROD00264,3,489.08,1467.24
6396,ORD0002121,PROD00625,1,1341.4,1341.4
6397,ORD0002121,PROD00743,2,1928.3,3856.6
