order_item_id,order_id,product_id,quantity
25150,ORD0008318,PROD00065,4
25151,ORD0008319,PROD00643,2
25152,ORD0008319,PROD00313,1
25153,ORD0008319,PROD00181,3
25154,ORD0008320,PROD00079,3
25155,ORD0008320,PROD00564,4
25156,ORD0008320,PROD00211,3
25157,ORD0008321,PROD00783,1
25158,ORD0008321,PROD00680,2
25159,ORD0008322,PROD00767,3
25160,ORD0008322,PROD00442,2
25161,ORD0008322,PROD00396,3
25162,ORD0008322,PROD00395,3
25163,ORD0008323,PROD00772,1
25164,ORD0008323,PROD00761,4
25165,ORD0008323,PROD00778,1
25166,ORD0008323,PROD00575,3
25167,ORD0008323,PROD00432,4
25168,ORD0008324,PROD00660,1
25169,ORD0008325,PROD00081,1
25170,ORD0008325,PROD00056,3
25171,ORD0008325,PROD00426,4
25172,ORD0008325,PROD00054,1
25173,ORD0008325,PROD00426,3
25174,ORD0008326,PROD00177,2
25175,ORD0008327,PROD00267,2
25176,ORD0008327,PROD00360,2
25177,ORD0008327,PROD00680,3
25178,ORD0008327,PROD00575,2
25179,ORD0008328,PROD00537,4
25180,ORD0008328,PROD00231,2
25181,ORD0008328,PROD00746,2
25182,ORD0008328,PROD00112,3
25183,ORD0008328,PROD00418,1
25184,ORD0008329,PROD00360,3
25185,ORD0008329,PROD00651,2
25186,ORD0008329,PROD00661,2
25187,ORD0008329,PROD00481,2
25188,ORD0008329,PROD00227,2
25189,ORD0008330,PROD00148,2
25190,ORD0008330,PROD00548,1
25191,ORD0008330,PROD00488,2
25192,ORD0008330,PROD00576,1
25193,ORD0008331,PROD00013,1
25194,ORD0008331,PROD00279,4
25195,ORD0008331,PROD00137,2
25196,ORD0008332,PROD00215,3
25197,ORD0008333,PROD00242,1
25198,ORD0008333,PROD00654,1
25199,ORD0008333,PROD00676,3
25200,ORD0008333,PROD00347,3
25201,ORD0008334,PROD00468,3
25202,ORD0008334,PROD00411,4
25203,ORD0008335,PROD00099,1
25204,ORD0008335,PROD00554,2
25205,ORD0008336,PROD00290,4
25206,ORD0008337,PROD00334,2
25207,ORD0008337,PROD00226,4
25208,ORD0008337,PROD00416,2
25209,ORD0008337,PROD00508,4
25210,ORD0008338,PROD00325,3
25211,ORD0008338,PROD00403,2
25212,ORD0008339,PROD00570,4
25213,ORD0008339,PROD00482,4
25214,ORD0008340,PROD00334,2
25215,ORD0008340,PROD00516,2
25216,ORD0008340,PROD00512,3
25217,ORD0008341,PROD00125,1
25218,ORD0008342,PROD00272,3
25219,ORD0008343,PROD00079,2
25220,ORD0008343,PROD00335,2
25221,ORD0008343,PROD00507,4
25222,ORD0008344,PROD00302,4
25223,ORD0008344,PROD00105,4
25224,ORD0008344,PROD00725,4
25225,ORD0008344,PROD00439,2
25226,ORD0008345,PROD00524,3
25227,ORD0008345,PROD00454,2
25228,ORD0008345,PROD00130,3
25229,ORD0008345,PROD00553,3
25230,ORD0008345,PROD00611,3
25231,ORD0008346,PROD00764,4
25232,ORD0008346,PROD00354,4
25233,ORD0008346,PROD00214,4
25234,ORD0008347,PROD00268,2
25235,ORD0008348,PROD00119,4
25236,ORD0008348,PROD00250,3
25237,ORD0008348,PROD00708,2
25238,ORD0008349,PROD00190,3
25239,ORD0008349,PROD00738,2
25240,ORD0008349,PROD00310,2
25241,ORD0008349,PROD00688,1
25242,ORD0008350,PROD00538,2
25243,ORD0008350,PROD00484,4
25244,ORD0008351,PROD00481,1
25245,ORD0008352,PROD00467,2
25246,ORD0008352,PROD00278,2
25247,ORD0008353,PROD00405,4
25248,ORD0008353,PROD00107,4
25249,ORD0008353,PROD00222,3
25250,ORD0008354,PROD00774,3
25251,ORD0008354,PROD00466,3
25252,ORD0008354,PROD00683,2
25253,ORD0008355,PROD00613,1
25254,ORD0008355,PROD00574,3
25255,ORD0008355,PROD00158,4
25256,ORD0008355,PROD00276,3
25257,ORD0008356,PROD00130,3
25258,ORD0008356,PROD00195,2
25259,ORD0008356,PROD00464,1
25260,ORD0008357,PROD00237,1
25261,ORD0008357,PROD00336,3
25262,ORD0008357,PROD00687,3
25263,ORD0008358,PROD00530,1
25264,ORD0008358,PROD00718,1
25265,ORD0008358,PROD00664,4
25266,ORD0008358,PROD00281,4
25267,ORD0008358,PROD00244,3
25268,ORD0008359,PROD00622,3
25269,ORD0008359,PROD00274,1
25270,ORD0008359,PROD00647,3
25271,ORD0008359,PROD00226,2
25272,ORD0008360,PROD00699,2
25273,ORD0008361,PROD00033,3
25274,ORD0008361,PROD00075,3
25275,ORD0008361,PROD00691,2
25276,ORD0008362,PROD00485,3
25277,ORD0008362,PROD00633,3
25278,ORD0008363,PROD00087,1
25279,ORD0008363,PROD00587,2
25280,ORD0008363,PROD00128,2
25281,ORD0008364,PROD00699,4
25282,ORD0008364,PROD00175,2
25283,ORD0008365,PROD00371,2
25284,ORD0008365,PROD00036,1
25285,ORD0008366,PROD00067,2
25286,ORD0008366,PROD00558,4
25287,ORD0008366,PROD00342,1
25288,ORD0008367,PROD00417,4
25289,ORD0008367,PROD00156,4
25290,ORD0008368,PROD00799,4
25291,ORD0008368,PROD00307,4
25292,ORD0008368,PROD00025,3
25293,ORD0008368,PROD00444,4
25294,ORD0008369,PROD00142,2
25295,ORD0008369,PROD00601,1
25296,ORD0008369,PROD00732,1
25297,ORD0008369,PROD00174,2
25298,ORD0008369,PROD00344,3
25299,ORD0008370,PROD00725,3
25300,ORD0008370,PROD00766,1
25301,ORD0008370,PROD00262,4
25302,ORD0008371,PROD00093,4
25303,ORD0008371,PROD00421,3
25304,ORD0008372,PROD00568,2
25305,ORD0008373,PROD00246,1
25306,ORD0008373,PROD00486,3
25307,ORD0008373,PROD00229,3
25308,ORD0008373,PROD00017,1
25309,ORD0008373,PROD00515,1
25310,ORD0008374,PROD00497,3
25311,ORD0008374,PROD00154,3
25312,ORD0008374,PROD00231,4
25313,ORD0008374,PROD00056,3
25314,ORD0008374,PROD00530,1
25315,ORD0008375,PROD00657,4
25316,ORD0008376,PROD00376,4
25317,ORD0008376,PROD00611,2
25318,ORD0008376,PROD00160,4
25319,ORD0008376,PROD00775,2
25320,ORD0008377,PROD00293,1
25321,ORD0008377,PROD00639,3
25322,ORD0008377,PROD00272,4
25323,ORD0008377,PROD00625,1
25324,ORD0008377,PROD00758,2
25325,ORD0008378,PROD00746,2
25326,ORD0008378,PROD00637,4
25327,ORD0008378,PROD00310,3
25328,ORD0008378,PROD00506,2
25329,ORD0008379,PROD00379,4
25330,ORD0008379,PROD00318,1
25331,ORD0008379,PROD00018,3
25332,ORD0008379,PROD00548,4
25333,ORD0008380,PROD00736,4
25334,ORD0008380,PROD00520,3
25335,ORD0008380,PROD00120,2
25336,ORD0008381,PROD00591,4
25337,ORD0008381,PROD00344,1
25338,ORD0008381,PROD00257,4
25339,ORD0008381,PROD00583,1
25340,ORD0008382,PROD00473,2
25341,ORD0008382,PROD00062,4
25342,ORD0008383,PROD00268,3
25343,ORD0008383,PROD00721,3
25344,ORD0008384,PROD00089,4
25345,ORD0008384,PROD00792,1
25346,ORD0008385,PROD00155,4
25347,ORD0008385,PROD00124,1
25348,ORD0008385,PROD00061,4
25349,ORD0008386,PROD00269,3
25350,ORD0008387,PROD00159,1
25351,ORD0008387,PROD00064,2
25352,ORD0008387,PROD00275,2
25353,ORD0008387,PROD00143,1
25354,ORD0008388,PROD00028,1
25355,ORD0008388,PROD00614,2
25356,ORD0008389,PROD00251,3
25357,ORD0008389,PROD00787,2
25358,ORD0008389,PROD00286,2
25359,ORD0008390,PROD00418,3
25360,ORD0008391,PROD00560,4
25361,ORD0008391,PROD00024,4
25362,ORD0008392,PROD00035,1
25363,ORD0008392,PROD00169,1
25364,ORD0008392,PROD00790,3
25365,ORD0008392,PROD00794,3
25366,ORD0008392,PROD00414,2
25367,ORD0008393,PROD00086,2
25368,ORD0008393,PROD00133,2
25369,ORD0008393,PROD00175,2
25370,ORD0008393,PROD00331,3
25371,ORD0008394,PROD00724,2
25372,ORD0008394,PROD00220,2
25373,ORD0008394,PROD00566,1
25374,ORD0008394,PROD00298,4
25375,ORD0008395,PROD00548,1
25376,ORD0008395,PROD00514,1
25377,ORD0008395,PROD00312,3
25378,ORD0008395,PROD00352,4
25379,ORD0008395,PROD00397,1
25380,ORD0008396,PROD00472,4
25381,ORD0008396,PROD00535,1
25382,ORD0008397,PROD00198,4
25383,ORD0008397,PROD00336,4
25384,ORD0008397,PROD00107,1
25385,ORD0008397,PROD00382,1
25386,ORD0008398,PROD00267,3
25387,ORD0008398,PROD00116,2
25388,ORD0008398,PROD00358,2
25389,ORD0008399,PROD00220,3
25390,ORD0008399,PROD00505,1
25391,ORD0008399,PROD00326,1
25392,ORD0008399,PROD00701,4
25393,ORD0008400,PROD00308,1
25394,ORD0008401,PROD00681,1
25395,ORD0008401,PROD00172,4
25396,ORD0008402,PROD00694,3
25397,ORD0008402,PROD00325,1
25398,ORD0008402,PROD00442,1
25399,ORD0008402,PROD00574,3
25400,ORD0008403,PROD00321,1
25401,ORD0008403,PROD00452,2
25402,ORD0008403,PROD00763,2
25403,ORD0008403,PROD00303,4
25404,ORD0008404,PROD00658,3
25405,ORD0008404,PROD00717,2
25406,ORD0008404,PROD00550,2
25407,ORD0008404,PROD00680,2
25408,ORD0008404,PROD00302,1
25409,ORD0008405,PROD00756,2
25410,ORD0008405,PROD00468,1
25411,ORD0008405,PROD00335,2
25412,ORD0008405,PROD00132,4
25413,ORD0008406,PROD00278,4
25414,ORD0008407,PROD00798,3
25415,ORD0008407,PROD00340,2
25416,ORD0008407,PROD00059,1
25417,ORD0008408,PROD00356,1
25418,ORD0008408,PROD00472,3
25419,ORD0008409,PROD00535,3
25420,ORD0008409,PROD00728,3
25421,ORD0008410,PROD00371,3
25422,ORD0008410,PROD00360,2
25423,ORD0008410,PROD00075,4
25424,ORD0008410,PROD00248,4
25425,ORD0008410,PROD00266,1
25426,ORD0008411,PROD00488,1
25427,ORD0008411,PROD00731,1
25428,ORD0008411,PROD00349,1
25429,ORD0008411,PROD00106,1
25430,ORD0008411,PROD00790,3
25431,ORD0008412,PROD00409,1
25432,ORD0008412,PROD00785,2
25433,ORD0008412,PROD00682,4
25434,ORD0008412,PROD00220,2
25435,ORD0008412,PROD00488,3
25436,ORD0008413,PROD00735,4
25437,ORD0008413,PROD00554,3
25438,ORD0008414,PROD00170,2
25439,ORD0008414,PROD00124,3
25440,ORD0008414,PROD00572,1
25441,ORD0008415,PROD00284,1
25442,ORD0008415,PROD00138,2
25443,ORD0008416,PROD00714,1
25444,ORD0008416,PROD00481,3
25445,ORD0008417,PROD00496,3
25446,ORD0008418,PROD00273,1
25447,ORD0008419,PROD00161,3
25448,ORD0008419,PROD00044,3
25449,ORD0008420,PROD00563,2
25450,ORD0008420,PROD00227,1
25451,ORD0008420,PROD00635,2
25452,ORD0008421,PROD00734,2
25453,ORD0008421,PROD00441,4
25454,ORD0008421,PROD00763,4
25455,ORD0008421,PROD00735,4
25456,ORD0008421,PROD00132,4
25457,ORD0008422,PROD00264,4
25458,ORD0008422,PROD00296,1
25459,ORD0008422,PROD00334,2
25460,ORD0008422,PROD00471,2
25461,ORD0008422,PROD00761,4
25462,ORD0008423,PROD00200,2
25463,ORD0008424,PROD00522,1
25464,ORD0008424,PROD00680,2
25465,ORD0008424,PROD00690,4
25466,ORD0008424,PROD00721,4
25467,ORD0008425,PROD00676,1
25468,ORD0008426,PROD00374,2
25469,ORD0008426,PROD00156,3
25470,ORD0008426,PROD00446,1
25471,ORD0008427,PROD00738,3
25472,ORD0008427,PROD00742,2
25473,ORD0008427,PROD00348,4
25474,ORD0008428,PROD00501,3
25475,ORD0008429,PROD00407,1
25476,ORD0008429,PROD00348,4
25477,ORD0008429,PROD00451,1
25478,ORD0008430,PROD00737,3
25479,ORD0008430,PROD00523,4
25480,ORD0008430,PROD00138,4
25481,ORD0008430,PROD00487,3
25482,ORD0008431,PROD00348,2
25483,ORD0008432,PROD00068,3
25484,ORD0008433,PROD00636,2
25485,ORD0008433,PROD00576,3
25486,ORD0008433,PROD00520,3
25487,ORD0008433,PROD00090,1
25488,ORD0008433,PROD00428,2
25489,ORD0008434,PROD00778,1
25490,ORD0008434,PROD00025,2
25491,ORD0008435,PROD00200,1
25492,ORD0008436,PROD00423,2
25493,ORD0008436,PROD00043,1
25494,ORD0008436,PROD00145,2
25495,ORD0008437,PROD00485,2
25496,ORD0008438,PROD00588,4
25497,ORD0008438,PROD00328,1
25498,ORD0008438,PROD00013,1
25499,ORD0008438,PROD00675,2
25500,ORD0008438,PROD00131,1
25501,ORD0008439,PROD00482,1
25502,ORD0008439,PROD00112,2
25503,ORD0008440,PROD00026,3
25504,ORD0008440,PROD00248,4
25505,ORD0008441,PROD00605,3
25506,ORD0008441,PROD00723,4
25507,ORD0008441,PROD00429,4
25508,ORD0008441,PROD00249,4
25509,ORD0008442,PROD00447,4
25510,ORD0008443,PROD00748,1
25511,ORD0008443,PROD00246,2
25512,ORD0008443,PROD00084,2
25513,ORD0008443,PROD00350,3
25514,ORD0008444,PROD00123,4
25515,ORD0008444,PROD00297,3
25516,ORD0008444,PROD00430,2
25517,ORD0008445,PROD00575,2
25518,ORD0008445,PROD00119,4
25519,ORD0008445,PROD00721,3
25520,ORD0008445,PROD00612,2
25521,ORD0008445,PROD00262,2
25522,ORD0008446,PROD00316,3
25523,ORD0008446,PROD00770,1
25524,ORD0008446,PROD00667,3
25525,ORD0008447,PROD00029,3
25526,ORD0008447,PROD00620,3
25527,ORD0008447,PROD00106,1
25528,ORD0008447,PROD00436,1
25529,ORD0008447,PROD00635,4
25530,ORD0008448,PROD00713,2
25531,ORD0008449,PROD00473,1
25532,ORD0008449,PROD00074,2
25533,ORD0008449,PROD00584,4
25534,ORD0008449,PROD00159,1
25535,ORD0008449,PROD00268,3
25536,ORD0008450,PROD00334,2
25537,ORD0008451,PROD00542,3
25538,ORD0008451,PROD00071,4
25539,ORD0008452,PROD00379,1
25540,ORD0008452,PROD00355,3
25541,ORD0008452,PROD00136,3
25542,ORD0008452,PROD00480,2
25543,ORD0008452,PROD00546,3
25544,ORD0008453,PROD00589,2
25545,ORD0008454,PROD00113,3
25546,ORD0008454,PROD00105,3
25547,ORD0008455,PROD00469,1
25548,ORD0008455,PROD00602,4
25549,ORD0008455,PROD00352,4
25550,ORD0008455,PROD00261,2
25551,ORD0008455,PROD00000,2
25552,ORD0008456,PROD00422,2
25553,ORD0008456,PROD00334,2
25554,ORD0008456,PROD00654,1
25555,ORD0008456,PROD00415,3
25556,ORD0008457,PROD00041,2
25557,ORD0008457,PROD00735,4
25558,ORD0008457,PROD00343,4
25559,ORD0008457,PROD00699,3
25560,ORD0008457,PROD00250,4
25561,ORD0008458,PROD00086,2
25562,ORD0008459,PROD00345,1
25563,ORD0008459,PROD00034,4
25564,ORD0008459,PROD00322,3
25565,ORD0008459,PROD00685,4
25566,ORD0008459,PROD00506,2
25567,ORD0008460,PROD00662,2
25568,ORD0008460,PROD00540,1
25569,ORD0008460,PROD00775,3
25570,ORD0008460,PROD00039,4
25571,ORD0008460,PROD00113,2
25572,ORD0008461,PROD00221,2
25573,ORD0008461,PROD00043,4
25574,ORD0008461,PROD00754,2
25575,ORD0008462,PROD00296,3
25576,ORD0008462,PROD00289,4
25577,ORD0008463,PROD00742,1
25578,ORD0008463,PROD00564,2
25579,ORD0008463,PROD00054,1
25580,ORD0008464,PROD00379,2
25581,ORD0008464,PROD00628,1
25582,ORD0008464,PROD00113,4
25583,ORD0008465,PROD00343,2
25584,ORD0008465,PROD00223,2
25585,ORD0008465,PROD00117,2
25586,ORD0008465,PROD00183,2
25587,ORD0008466,PROD00634,4
25588,ORD0008466,PROD00796,4
25589,ORD0008466,PROD00443,1
25590,ORD0008466,PROD00317,2
25591,ORD0008466,PROD00021,1
25592,ORD0008467,PROD00730,1
25593,ORD0008467,PROD00393,4
25594,ORD0008467,PROD00284,2
25595,ORD0008467,PROD00239,3
25596,ORD0008467,PROD00207,1
25597,ORD0008468,PROD00571,4
25598,ORD0008468,PROD00119,1
25599,ORD0008468,PROD00359,2
25600,ORD0008468,PROD00615,4
25601,ORD0008468,PROD00099,2
25602,ORD0008469,PROD00277,3
25603,ORD0008469,PROD00115,3
25604,ORD0008469,PROD00061,4
25605,ORD0008470,PROD00635,2
25606,ORD0008470,PROD00600,4
25607,ORD0008470,PROD00718,3
25608,ORD0008471,PROD00550,3
25609,ORD0008472,PROD00172,1
25610,ORD0008472,PROD00397,1
25611,ORD0008472,PROD00293,2
25612,ORD0008472,PROD00271,3
25613,ORD0008473,PROD00613,2
25614,ORD0008473,PROD00105,3
25615,ORD0008473,PROD00322,3
25616,ORD0008473,PROD00602,4
25617,ORD0008473,PROD00537,2
25618,ORD0008474,PROD00333,2
25619,ORD0008474,PROD00092,2
25620,ORD0008474,PROD00397,4
25621,ORD0008474,PROD00433,2
25622,ORD0008475,PROD00366,1
25623,ORD0008476,PROD00725,2
25624,ORD0008476,PROD00657,3
25625,ORD0008476,PROD00755,3
25626,ORD0008476,PROD00124,1
25627,ORD0008476,PROD00155,3
25628,ORD0008477,PROD00143,1
25629,ORD0008478,PROD00157,2
25630,ORD0008478,PROD00783,2
25631,ORD0008478,PROD00500,1
25632,ORD0008479,PROD00357,1
25633,ORD0008479,PROD00385,4
25634,ORD0008480,PROD00079,1
25635,ORD0008480,PROD00269,4
25636,ORD0008480,PROD00372,2
25637,ORD0008480,PROD00183,3
25638,ORD0008481,PROD00515,1
25639,ORD0008481,PROD00780,1
25640,ORD0008481,PROD00206,3
25641,ORD0008481,PROD00204,2
25642,ORD0008481,PROD00218,3
25643,ORD0008482,PROD00150,3
25644,ORD0008483,PROD00042,3
25645,ORD0008484,PROD00669,3
25646,ORD0008485,PROD00135,4
25647,ORD0008486,PROD00180,3
25648,ORD0008486,PROD00455,4
25649,ORD0008486,PROD00523,1
25650,ORD0008486,PROD00606,1
25651,ORD0008487,PROD00251,4
25652,ORD0008488,PROD00677,1
25653,ORD0008488,PROD00255,1
25654,ORD0008489,PROD00554,3
25655,ORD0008489,PROD00429,2
25656,ORD0008489,PROD00764,2
25657,ORD0008489,PROD00542,4
25658,ORD0008489,PROD00789,1
25659,ORD0008490,PROD00052,3
25660,ORD0008490,PROD00153,1
25661,ORD0008490,PROD00324,1
25662,ORD0008490,PROD00725,1
25663,ORD0008491,PROD00546,3
25664,ORD0008491,PROD00447,3
25665,ORD0008492,PROD00253,2
25666,ORD0008492,PROD00192,1
25667,ORD0008493,PROD00291,3
25668,ORD0008493,PROD00027,3
25669,ORD0008493,PROD00387,1
25670,ORD0008493,PROD00498,4
25671,ORD0008494,PROD00218,4
25672,ORD0008495,PROD00610,2
25673,ORD0008495,PROD00797,1
25674,ORD0008495,PROD00634,4
25675,ORD0008496,PROD00189,2
25676,ORD0008497,PROD00025,3
25677,ORD0008497,PROD00645,2
25678,ORD0008498,PROD00266,4
25679,ORD0008498,PROD00491,3
25680,ORD0008499,PROD00067,4
25681,ORD0008499,PROD00775,2
25682,ORD0008499,PROD00723,2
25683,ORD0008499,PROD00500,3
25684,ORD0008499,PROD00283,3
25685,ORD0008500,PROD00048,4
25686,ORD0008501,PROD00142,3
25687,ORD0008501,PROD00070,2
25688,ORD0008501,PROD00063,2
25689,ORD0008501,PROD00103,3
25690,ORD0008502,PROD00448,4
25691,ORD0008502,PROD00466,3
25692,ORD0008502,PROD00596,2
25693,ORD0008502,PROD00052,4
25694,ORD0008503,PROD00357,2
25695,ORD0008504,PROD00386,3
25696,ORD0008504,PROD00155,4
25697,ORD0008504,PROD00425,1
25698,ORD0008504,PROD00504,4
25699,ORD0008505,PROD00012,2
25700,ORD0008505,PROD00322,3
25701,ORD0008505,PROD00667,4
25702,ORD0008506,PROD00386,4
25703,ORD0008506,PROD00631,1
25704,ORD0008506,PROD00198,2
25705,ORD0008506,PROD00503,1
25706,ORD0008506,PROD00524,1
25707,ORD0008507,PROD00465,3
25708,ORD0008507,PROD00715,2
25709,ORD0008507,PROD00377,3
25710,ORD0008507,PROD00330,1
25711,ORD0008508,PROD00578,4
25712,ORD0008508,PROD00035,3
25713,ORD0008509,PROD00267,2
25714,ORD0008509,PROD00507,4
25715,ORD0008509,PROD00158,2
25716,ORD0008510,PROD00240,3
25717,ORD0008511,PROD00123,1
25718,ORD0008511,PROD00180,4
25719,ORD0008512,PROD00102,1
25720,ORD0008512,PROD00651,4
25721,ORD0008512,PROD00615,1
25722,ORD0008512,PROD00110,4
25723,ORD0008512,PROD00501,1
25724,ORD0008513,PROD00654,4
25725,ORD0008513,PROD00014,4
25726,ORD0008513,PROD00593,1
25727,ORD0008513,PROD00323,2
25728,ORD0008514,PROD00310,1
25729,ORD0008514,PROD00022,3
25730,ORD0008515,PROD00004,3
25731,ORD0008516,PROD00107,4
25732,ORD0008516,PROD00703,2
25733,ORD0008516,PROD00530,2
25734,ORD0008516,PROD00198,4
25735,ORD0008516,PROD00082,2
25736,ORD0008517,PROD00685,3
25737,ORD0008517,PROD00266,4
25738,ORD0008517,PROD00352,1
25739,ORD0008517,PROD00072,2
25740,ORD0008518,PROD00446,3
25741,ORD0008518,PROD00072,2
25742,ORD0008518,PROD00642,3
25743,ORD0008518,PROD00039,4
25744,ORD0008519,PROD00647,3
25745,ORD0008519,PROD00520,1
25746,ORD0008519,PROD00401,1
25747,ORD0008520,PROD00110,3
25748,ORD0008520,PROD00051,3
25749,ORD0008520,PROD00202,3
25750,ORD0008520,PROD00281,1
25751,ORD0008521,PROD00104,2
25752,ORD0008521,PROD00253,3
25753,ORD0008521,PROD00362,2
25754,ORD0008522,PROD00019,2
25755,ORD0008522,PROD00458,1
25756,ORD0008523,PROD00189,4
25757,ORD0008523,PROD00050,1
25758,ORD0008524,PROD00124,3
25759,ORD0008524,PROD00509,1
25760,ORD0008524,PROD00584,2
25761,ORD0008525,PROD00206,3
25762,ORD0008525,PROD00253,3
25763,ORD0008525,PROD00681,4
25764,ORD0008526,PROD00566,4
25765,ORD0008526,PROD00096,4
25766,ORD0008526,PROD00167,4
25767,ORD0008526,PROD00366,4
25768,ORD0008526,PROD00573,2
25769,ORD0008527,PROD00425,2
25770,ORD0008528,PROD00513,2
25771,ORD0008528,PROD00076,3
25772,ORD0008528,PROD00523,1
25773,ORD0008528,PROD00736,3
25774,ORD0008528,PROD00643,3
25775,ORD0008529,PROD00448,4
25776,ORD0008529,PROD00799,3
25777,ORD0008529,PROD00422,3
25778,ORD0008529,PROD00259,4
25779,ORD0008529,PROD00198,2
25780,ORD0008530,PROD00445,1
25781,ORD0008531,PROD00726,1
25782,ORD0008531,PROD00172,4
25783,ORD0008531,PROD00371,4
25784,ORD0008531,PROD00116,1
25785,ORD0008532,PROD00693,1
25786,ORD0008532,PROD00358,3
25787,ORD0008533,PROD00689,4
25788,ORD0008533,PROD00352,1
25789,ORD0008534,PROD00704,2
25790,ORD0008534,PROD00443,3
25791,ORD0008534,PROD00414,2
25792,ORD0008535,PROD00260,3
25793,ORD0008535,PROD00084,4
25794,ORD0008536,PROD00267,1
25795,ORD0008536,PROD00228,1
25796,ORD0008537,PROD00033,1
25797,ORD0008537,PROD00740,4
25798,ORD0008538,PROD00227,4
25799,ORD0008539,PROD00113,2
25800,ORD0008539,PROD00195,3
25801,ORD0008539,PROD00710,2
25802,ORD0008540,PROD00034,3
25803,ORD0008540,PROD00304,1
25804,ORD0008540,PROD00098,1
25805,ORD0008540,PROD00121,2
25806,ORD0008540,PROD00061,3
25807,ORD0008541,PROD00120,2
25808,ORD0008541,PROD00726,3
25809,ORD0008541,PROD00726,3
25810,ORD0008541,PROD00060,2
25811,ORD0008542,PROD00347,3
25812,ORD0008542,PROD00150,2
25813,ORD0008542,PROD00783,3
25814,ORD0008543,PROD00523,4
25815,ORD0008543,PROD00785,3
25816,ORD0008544,PROD00116,4
25817,ORD0008544,PROD00352,1
25818,ORD0008544,PROD00763,1
25819,ORD0008544,PROD00519,3
25820,ORD0008545,PROD00194,2
25821,ORD0008545,PROD00530,2
25822,ORD0008546,PROD00108,3
25823,ORD0008546,PROD00173,2
25824,ORD0008546,PROD00748,4
25825,ORD0008547,PROD00233,4
25826,ORD0008547,PROD00591,3
25827,ORD0008547,PROD00036,1
25828,ORD0008548,PROD00312,3
25829,ORD0008548,PROD00085,4
25830,ORD0008548,PROD00223,4
25831,ORD0008548,PROD00612,2
25832,ORD0008549,PROD00211,4
25833,ORD0008549,PROD00493,1
25834,ORD0008549,PROD00797,2
25835,ORD0008550,PROD00073,1
25836,ORD0008551,PROD00128,2
25837,ORD0008551,PROD00540,3
25838,ORD0008551,PROD00692,3
25839,ORD0008551,PROD00146,2
25840,ORD0008552,PROD00737,4
25841,ORD0008552,PROD00499,2
25842,ORD0008552,PROD00436,4
25843,ORD0008552,PROD00530,4
25844,ORD0008553,PROD00178,4
25845,ORD0008554,PROD00573,2
25846,ORD0008554,PROD00113,3
25847,ORD0008554,PROD00452,4
25848,ORD0008554,PROD00030,3
25849,ORD0008554,PROD00193,4
25850,ORD0008555,PROD00113,4
25851,ORD0008556,PROD00729,2
25852,ORD0008556,PROD00469,2
25853,ORD0008556,PROD00188,2
25854,ORD0008557,PROD00402,4
25855,ORD0008557,PROD00671,3
25856,ORD0008558,PROD00312,4
25857,ORD0008558,PROD00346,2
25858,ORD0008559,PROD00688,3
25859,ORD0008559,PROD00572,2
25860,ORD0008559,PROD00018,2
25861,ORD0008559,PROD00530,2
25862,ORD0008559,PROD00742,2
25863,ORD0008560,PROD00078,3
25864,ORD0008560,PROD00797,2
25865,ORD0008560,PROD00707,2
25866,ORD0008560,PROD00059,4
25867,ORD0008560,PROD00092,2
25868,ORD0008561,PROD00527,4
25869,ORD0008561,PROD00793,4
25870,ORD0008561,PROD00002,4
25871,ORD0008562,PROD00034,2
25872,ORD0008562,PROD00313,1
25873,ORD0008563,PROD00533,1
25874,ORD0008563,PROD00475,2
25875,ORD0008564,PROD00447,1
25876,ORD0008564,PROD00196,1
25877,ORD0008564,PROD00462,1
25878,ORD0008565,PROD00424,3
25879,ORD0008565,PROD00339,2
25880,ORD0008566,PROD00504,4
25881,ORD0008566,PROD00362,1
25882,ORD0008567,PROD00648,2
25883,ORD0008567,PROD00733,1
25884,ORD0008567,PROD00131,3
25885,ORD0008567,PROD00447,3
25886,ORD0008567,PROD00581,3
25887,ORD0008568,PROD00262,3
25888,ORD0008568,PROD00718,2
25889,ORD0008568,PROD00500,1
25890,ORD0008569,PROD00029,4
25891,ORD0008569,PROD00419,4
25892,ORD0008569,PROD00541,4
25893,ORD0008569,PROD00065,4
25894,ORD0008570,PROD00233,3
25895,ORD0008570,PROD00420,3
25896,ORD0008570,PROD00218,1
25897,ORD0008570,PROD00762,3
25898,ORD0008570,PROD00031,2
25899,ORD0008571,PROD00279,4
25900,ORD0008571,PROD00707,4
25901,ORD0008572,PROD00207,3
25902,ORD0008572,PROD00178,1
25903,ORD0008572,PROD00287,4
25904,ORD0008572,PROD00413,4
25905,ORD0008572,PROD00371,3
25906,ORD0008573,PROD00294,1
25907,ORD0008573,PROD00508,4
25908,ORD0008573,PROD00362,2
25909,ORD0008574,PROD00648,4
25910,ORD0008574,PROD00635,1
25911,ORD0008574,PROD00496,3
25912,ORD0008575,PROD00116,1
25913,ORD0008575,PROD00703,3
25914,ORD0008575,PROD00370,2
25915,ORD0008575,PROD00271,1
25916,ORD0008576,PROD00748,4
25917,ORD0008576,PROD00760,2
25918,ORD0008576,PROD00045,2
25919,ORD0008577,PROD00128,3
25920,ORD0008577,PROD00520,3
25921,ORD0008577,PROD00055,4
25922,ORD0008577,PROD00498,2
25923,ORD0008578,PROD00157,3
25924,ORD0008578,PROD00088,3
25925,ORD0008578,PROD00550,2
